Month-Year,Pivot Field Names,Pivot Field Values
01-Apr-24,"Exports: Czech, Republic",46.3
01-Apr-24,Exports: Denmark,47.1
01-Apr-24,Exports: Djibouti,0.5
01-Apr-24,Exports: Dominican Rep,1.5
01-Apr-24,Exports: Ecuador,5.4
01-Apr-24,Exports: Egypt,24.9
01-Apr-24,Exports: El Salvador,0.5
01-Apr-24,Exports: Estonia,2.9
01-Apr-24,Exports: Eswatini,0
01-Apr-24,Exports: Ethiopia,17.5
01-Apr-24,Exports: Fiji,71.5
01-Apr-24,Exports: Finland,28.4
01-Apr-24,Exports: France,368.8
01-Apr-24,Exports: French Polynesia,37.6
01-Apr-24,Exports: Gabon,3
01-Apr-24,Exports: Germany,684.2
01-Apr-24,Exports: Ghana,5.2
01-Apr-24,Exports: Greece,109
01-Apr-24,Exports: Guam,3.4
01-Apr-24,Exports: Guatemala,2.1
01-Apr-24,Exports: Guinea,1.7
01-Apr-24,Exports: Guyana,4
01-Apr-24,Exports: Honduras,0.6
01-Apr-24,Exports: Hong Kong SAR (China),6662.9
01-Apr-24,Exports: Hungary,46.8
01-Apr-24,Exports: India,1617.6
01-Apr-24,Exports: Indonesia,4618.9
01-Apr-24,Exports: Iran,0.6
01-Apr-24,Exports: Ireland,46.8
01-Apr-24,Exports: Israel,55
01-Apr-24,Exports: Italy,169.4
01-Apr-24,Exports: Jamaica,1.4
01-Apr-24,Exports: Japan,1819
01-Apr-24,Exports: Jordan,8.6
01-Apr-24,Exports: Kazakhstan,2.1
01-Apr-24,Exports: Kenya,8.9
01-Apr-24,Exports: Kuwait,26.8
01-Apr-24,Exports: Lao Peo Dem Rep,6.7
01-Apr-24,Exports: Latvia,8.5
01-Apr-24,Exports: Lebanon,1.3
01-Apr-24,Exports: Liberia,726.1
01-Apr-24,Exports: Libyan Arab Jamahiriya,7.1
01-Apr-24,Exports: Lithuania,2.7
01-Apr-24,Exports: Luxembourg,26
01-Apr-24,Exports: Macau SAR (China),20.3
01-Apr-24,Exports: Madagascar,0.9
01-Apr-24,Exports: Malaysia,5615.7
01-Apr-24,Exports: Maldives Rep of,28.1
01-Apr-24,Exports: Malta,226.4
01-Apr-24,Exports: Marshall Islands,534.2
01-Apr-24,Exports: Mauritius,4.8
01-Apr-24,Exports: Mexico,428.8
01-Apr-24,Exports: Mongolian Peo Rep,29.1
01-Apr-24,Exports: Morocco,49
01-Apr-24,Exports: Mozambique,4.1
01-Apr-24,Exports: Myanmar,344
01-Apr-24,Exports: Nepal,30.6
01-Apr-24,Exports: Netherlands Antilles,0
01-Apr-24,Exports: Netherlands,869.9
01-Apr-24,Exports: New Caledonia,19.6
01-Apr-24,Exports: New Zealand,318.9
01-Apr-24,Exports: Nigeria,10.1
01-Apr-24,Exports: Northern Mariana Islands,0.2
01-Apr-24,Exports: Norway,76
01-Apr-24,Exports: Oman,27.1
01-Apr-24,Exports: Other Countries of Africa,24.2
01-Apr-24,Exports: Other Countries of America,23.4
01-Apr-24,Exports: Other Countries of Asia,27.5
01-Apr-24,Exports: Other Countries of Europe,36.8
01-Apr-24,Exports: Other Countries of Oceania,57.9
01-Apr-24,Exports: Pakistan,240.6
01-Apr-24,Exports: Panama,643.2
01-Apr-24,Exports: Papua New Guinea,100.1
01-Apr-24,Exports: Paraguay,3.9
01-Apr-24,Exports: Peru,10.2
01-Apr-24,Exports: Philippines,1313.3
01-Apr-24,Exports: Poland,59.8
01-Apr-24,Exports: Portugal,114.2
01-Apr-24,Exports: Puerto Rico,228.6
01-Apr-24,Exports: Qatar,71.5
01-Apr-24,Exports: Reunion,94
01-Apr-24,Exports: Romania,10.7
01-Apr-24,Exports: Russia,13.6
01-Apr-24,Exports: Saint Vincent and the Grenadines,2.7
01-Apr-24,Exports: Samoa,14.3
01-Apr-24,Exports: Saudi Arabia,130.2
01-Apr-24,Exports: Seychelles,2.2
01-Apr-24,Exports: Slovak Republic,3.9
01-Apr-24,Exports: Slovenia,14.9
01-Apr-24,Exports: Solomon Islands,8
01-Apr-24,Exports: South Africa,78.2
01-Apr-24,Exports: South Korea,2444
01-Apr-24,Exports: Spain,46.9
01-Apr-24,Exports: Sri Lanka,135.5
01-Apr-24,Exports: Sudan,0.1
01-Apr-24,Exports: Sweden,13.4
01-Apr-24,Exports: Switzerland,125.8
01-Apr-24,Exports: Syrian Arab Rep,0.4
01-Apr-24,Exports: Taiwan,2660.5
01-Apr-24,Exports: Tanzania,10.6
01-Apr-24,Exports: Thailand,2801.7
01-Apr-24,Exports: Trinidad & Tobago,1.9
01-Apr-24,Exports: Tunisia,2.7
01-Apr-24,Exports: Turkey,133.3
01-Apr-24,Exports: USA,4014.4
01-Apr-24,Exports: Ukraine,1.3
01-Apr-24,Exports: United Arab Emirates,565.2
01-Apr-24,Exports: United Kingdom,360.3
01-Apr-24,Exports: Uruguay,2.7
01-Apr-24,Exports: Vanuatu,7.4
01-Apr-24,Exports: Venezuela,0.9
01-Apr-24,Exports: Vietnam,1710.3
01-Apr-24,Exports: Yemen,0.8
01-Apr-24,Exports: Zambia,1.1
01-Apr-24,Exports: Zimbabwe,0.2
01-May-24,Exports: Afghanistan,0
01-May-24,Exports: Algeria,19.7
01-May-24,Exports: Angola,16.6
01-May-24,Exports: Antigua and Barbuda,15.6
01-May-24,Exports: Argentina,20.7
01-May-24,Exports: Australia,2022.8
01-May-24,Exports: Austria,21.6
01-May-24,Exports: Bahamas,77.2
01-May-24,Exports: Bahrain,19.5
01-May-24,Exports: Bangladesh,384.9
01-May-24,Exports: Belarus,0.1
01-May-24,Exports: Belgium,316.7
01-May-24,Exports: Benin,0.2
01-May-24,Exports: Bermuda,1.4
01-May-24,Exports: Brazil,240.7
01-May-24,Exports: Brunei,62.4
01-May-24,Exports: Bulgaria,0.8
01-May-24,Exports: Cambodia,405.5
01-May-24,Exports: Cameroon,2.7
01-May-24,Exports: Canada,112.3
01-May-24,Exports: Chile,29.3
01-May-24,Exports: China,6959.1
01-May-24,Exports: Christmas Islands,0
01-May-24,Exports: Colombia,11.2
01-May-24,Exports: Comoros,1.1
01-May-24,Exports: Costa Rica,5.5
01-May-24,Exports: Cote D'ivoire,2.2
01-May-24,Exports: Croatia,0.7
01-May-24,Exports: Cuba,0
01-May-24,Exports: Cyprus,62.8
01-May-24,"Exports: Czech, Republic",46.7
01-May-24,Exports: Denmark,38.8
01-May-24,Exports: Djibouti,3.3
01-May-24,Exports: Dominican Rep,2.2
01-May-24,Exports: Ecuador,5.3
01-May-24,Exports: Egypt,28.6
01-May-24,Exports: El Salvador,0.7
01-May-24,Exports: Estonia,15.1
01-May-24,Exports: Eswatini,0
01-May-24,Exports: Ethiopia,5.7
01-May-24,Exports: Fiji,46.9
01-May-24,Exports: Finland,8.1
01-May-24,Exports: France,389.5
01-May-24,Exports: French Polynesia,11.5
01-May-24,Exports: Gabon,2
01-May-24,Exports: Germany,745.7
01-May-24,Exports: Ghana,10.4
01-May-24,Exports: Greece,88.2
01-May-24,Exports: Guam,32.1
01-May-24,Exports: Guatemala,1.5
01-May-24,Exports: Guinea,2.1
01-May-24,Exports: Guyana,7.7
01-May-24,Exports: Honduras,0.5
01-May-24,Exports: Hong Kong SAR (China),6111.3
01-May-24,Exports: Hungary,52.3
01-May-24,Exports: India,1627.6
01-May-24,Exports: Indonesia,4929.4
01-May-24,Exports: Iran,0.4
01-May-24,Exports: Ireland,44.6
01-May-24,Exports: Israel,50.2
01-May-24,Exports: Italy,127.9
01-May-24,Exports: Jamaica,1.8
01-May-24,Exports: Japan,1887.7
01-May-24,Exports: Jordan,8.5
01-May-24,Exports: Kazakhstan,3.6
01-May-24,Exports: Kenya,6.2
01-May-24,Exports: Kuwait,79
01-May-24,Exports: Lao Peo Dem Rep,8.4
01-May-24,Exports: Latvia,10.4
01-May-24,Exports: Lebanon,2.6
01-May-24,Exports: Liberia,710.3
01-May-24,Exports: Libyan Arab Jamahiriya,3.3
01-May-24,Exports: Lithuania,2.9
01-May-24,Exports: Luxembourg,44.1
01-May-24,Exports: Macau SAR (China),21.7
01-May-24,Exports: Madagascar,0.9
01-May-24,Exports: Malaysia,6455.6
01-May-24,Exports: Maldives Rep of,34.8
01-May-24,Exports: Malta,226.9
01-May-24,Exports: Marshall Islands,552
01-May-24,Exports: Mauritius,4.5
01-May-24,Exports: Mexico,384.7
01-May-24,Exports: Mongolian Peo Rep,32.4
01-May-24,Exports: Morocco,60.9
01-May-24,Exports: Mozambique,3
01-May-24,Exports: Myanmar,285.7
01-May-24,Exports: Nepal,28
01-May-24,Exports: Netherlands Antilles,0
01-May-24,Exports: Netherlands,929.4
01-May-24,Exports: New Caledonia,65.8
01-May-24,Exports: New Zealand,364.5
01-May-24,Exports: Nigeria,12.9
01-May-24,Exports: Northern Mariana Islands,13.3
01-May-24,Exports: Norway,49.5
01-May-24,Exports: Oman,65.9
01-May-24,Exports: Other Countries of Africa,49.6
01-May-24,Exports: Other Countries of America,64
01-May-24,Exports: Other Countries of Asia,24.5
01-May-24,Exports: Other Countries of Europe,45.2
01-May-24,Exports: Other Countries of Oceania,20.8
01-May-24,Exports: Pakistan,143.1
01-May-24,Exports: Panama,595.5
01-May-24,Exports: Papua New Guinea,120.5
01-May-24,Exports: Paraguay,2.6
01-May-24,Exports: Peru,9.3
01-May-24,Exports: Philippines,1209.7
01-May-24,Exports: Poland,62.9
01-May-24,Exports: Portugal,134.5
01-May-24,Exports: Puerto Rico,70.7
01-May-24,Exports: Qatar,89.3
01-May-24,Exports: Reunion,44.9
01-May-24,Exports: Romania,11.8
01-May-24,Exports: Russia,13.9
01-May-24,Exports: Saint Vincent and the Grenadines,1.2
01-May-24,Exports: Samoa,1
01-May-24,Exports: Saudi Arabia,132
01-May-24,Exports: Seychelles,2.2
01-May-24,Exports: Slovak Republic,3.3
01-May-24,Exports: Slovenia,15.2
01-May-24,Exports: Solomon Islands,14.5
01-May-24,Exports: South Africa,32.1
01-May-24,Exports: South Korea,2404.2
01-May-24,Exports: Spain,74.8
01-May-24,Exports: Sri Lanka,201.6
01-May-24,Exports: Sudan,0.7
01-May-24,Exports: Sweden,8.8
01-May-24,Exports: Switzerland,180.3
01-May-24,Exports: Syrian Arab Rep,0.4
01-May-24,Exports: Taiwan,2482.8
01-May-24,Exports: Tanzania,10.5
01-May-24,Exports: Thailand,2602.6
01-May-24,Exports: Trinidad & Tobago,2.9
01-May-24,Exports: Tunisia,2.7
01-May-24,Exports: Turkey,114.2
01-May-24,Exports: USA,4848.9
01-May-24,Exports: Ukraine,1.4
01-May-24,Exports: United Arab Emirates,561
01-May-24,Exports: United Kingdom,963.9
01-May-24,Exports: Uruguay,1.2
01-May-24,Exports: Vanuatu,10.7
01-May-24,Exports: Venezuela,0.1
01-May-24,Exports: Vietnam,1795.1
01-May-24,Exports: Yemen,1.1
01-May-24,Exports: Zambia,0.1
01-May-24,Exports: Zimbabwe,0.1
01-Jun-24,Exports: Afghanistan,0.1
01-Jun-24,Exports: Algeria,6.5
01-Jun-24,Exports: Angola,6.8
01-Jun-24,Exports: Antigua and Barbuda,8.5
01-Jun-24,Exports: Argentina,22.8
01-Jun-24,Exports: Australia,1662.8
01-Jun-24,Exports: Austria,17.3
01-Jun-24,Exports: Bahamas,86
01-Jun-24,Exports: Bahrain,4.8
01-Jun-24,Exports: Bangladesh,396.7
01-Jun-24,Exports: Belarus,0.1
01-Jun-24,Exports: Belgium,625.6
01-Jun-24,Exports: Benin,0.3
01-Jun-24,Exports: Bermuda,2.5
01-Jun-24,Exports: Brazil,188.4
01-Jun-24,Exports: Brunei,68.6
01-Jun-24,Exports: Bulgaria,1.9
01-Jun-24,Exports: Cambodia,181.9
01-Jun-24,Exports: Cameroon,1.6
01-Jun-24,Exports: Canada,106.2
01-Jun-24,Exports: Chile,46.1
01-Jun-24,Exports: China,7283.2
01-Jun-24,Exports: Christmas Islands,0.1
01-Jun-24,Exports: Colombia,10.7
01-Jun-24,Exports: Comoros,0.5
01-Jun-24,Exports: Costa Rica,8
01-Jun-24,Exports: Cote D'ivoire,3.3
01-Jun-24,Exports: Croatia,1.4
01-Jun-24,Exports: Cuba,0
01-Jun-24,Exports: Cyprus,64.7
01-Jun-24,"Exports: Czech, Republic",47.8
01-Jun-24,Exports: Denmark,50.8
01-Jun-24,Exports: Djibouti,1.6
01-Jun-24,Exports: Dominican Rep,1.1
01-Jun-24,Exports: Ecuador,4.5
01-Jun-24,Exports: Egypt,18.5
01-Jun-24,Exports: El Salvador,0.6
01-Jun-24,Exports: Estonia,2.3
01-Jun-24,Exports: Eswatini,1.2
01-Jun-24,Exports: Ethiopia,4.6
01-Jun-24,Exports: Fiji,71.1
01-Jun-24,Exports: Finland,10.3
01-Jun-24,Exports: France,318.4
01-Jun-24,Exports: French Polynesia,3.7
01-Jun-24,Exports: Gabon,8.1
01-Jun-24,Exports: Germany,759.9
01-Jun-24,Exports: Ghana,6.1
01-Jun-24,Exports: Greece,123.8
01-Jun-24,Exports: Guam,31.8
01-Jun-24,Exports: Guatemala,2.5
01-Jun-24,Exports: Guinea,2.3
01-Jun-24,Exports: Guyana,2.9
01-Jun-24,Exports: Honduras,0.5
01-Jun-24,Exports: Hong Kong SAR (China),5272.4
01-Jun-24,Exports: Hungary,42.9
01-Jun-24,Exports: India,1600
01-Jun-24,Exports: Indonesia,4142.4
01-Jun-24,Exports: Iran,0.6
01-Jun-24,Exports: Ireland,110.5
01-Jun-24,Exports: Israel,57.9
01-Jun-24,Exports: Italy,116.6
01-Jun-24,Exports: Jamaica,0.7
01-Jun-24,Exports: Japan,1955.1
01-Jun-24,Exports: Jordan,7
01-Jun-24,Exports: Kazakhstan,2.5
01-Jun-24,Exports: Kenya,10.8
01-Jun-24,Exports: Kuwait,33.7
01-Jun-24,Exports: Lao Peo Dem Rep,7.3
01-Jun-24,Exports: Latvia,4.5
01-Jun-24,Exports: Lebanon,1.6
01-Jun-24,Exports: Liberia,751.2
01-Jun-24,Exports: Libyan Arab Jamahiriya,5.2
01-Jun-24,Exports: Lithuania,2.3
01-Jun-24,Exports: Luxembourg,45.2
01-Jun-24,Exports: Macau SAR (China),15.3
01-Jun-24,Exports: Madagascar,1
01-Jun-24,Exports: Malaysia,5470.4
01-Jun-24,Exports: Maldives Rep of,18.1
01-Jun-24,Exports: Malta,219.3
01-Jun-24,Exports: Marshall Islands,576.3
01-Jun-24,Exports: Mauritius,4.5
01-Jun-24,Exports: Mexico,490.8
01-Jun-24,Exports: Mongolian Peo Rep,26.7
01-Jun-24,Exports: Morocco,42.6
01-Jun-24,Exports: Mozambique,1.2
01-Jun-24,Exports: Myanmar,283.5
01-Jun-24,Exports: Nepal,33.9
01-Jun-24,Exports: Netherlands Antilles,0
01-Jun-24,Exports: Netherlands,719.9
01-Jun-24,Exports: New Caledonia,28.6
01-Jun-24,Exports: New Zealand,268.2
01-Jun-24,Exports: Nigeria,14.3
01-Jun-24,Exports: Northern Mariana Islands,10.7
01-Jun-24,Exports: Norway,71.7
01-Jun-24,Exports: Oman,78
01-Jun-24,Exports: Other Countries of Africa,21.8
01-Jun-24,Exports: Other Countries of America,17.4
01-Jun-24,Exports: Other Countries of Asia,38.2
01-Jun-24,Exports: Other Countries of Europe,39.6
01-Jun-24,Exports: Other Countries of Oceania,7.8
01-Jun-24,Exports: Pakistan,77.9
01-Jun-24,Exports: Panama,689
01-Jun-24,Exports: Papua New Guinea,77.4
01-Jun-24,Exports: Paraguay,0.4
01-Jun-24,Exports: Peru,15.1
01-Jun-24,Exports: Philippines,1006.5
01-Jun-24,Exports: Poland,56.1
01-Jun-24,Exports: Portugal,114.9
01-Jun-24,Exports: Puerto Rico,61.9
01-Jun-24,Exports: Qatar,105.8
01-Jun-24,Exports: Reunion,78.8
01-Jun-24,Exports: Romania,13.3
01-Jun-24,Exports: Russia,12
01-Jun-24,Exports: Saint Vincent and the Grenadines,2.8
01-Jun-24,Exports: Samoa,17.1
01-Jun-24,Exports: Saudi Arabia,147
01-Jun-24,Exports: Seychelles,1.2
01-Jun-24,Exports: Slovak Republic,4.4
01-Jun-24,Exports: Slovenia,5.4
01-Jun-24,Exports: Solomon Islands,19.5
01-Jun-24,Exports: South Africa,33
01-Jun-24,Exports: South Korea,2302.8
01-Jun-24,Exports: Spain,29.7
01-Jun-24,Exports: Sri Lanka,107.1
01-Jun-24,Exports: Sudan,0
01-Jun-24,Exports: Sweden,11.2
01-Jun-24,Exports: Switzerland,138.1
01-Jun-24,Exports: Syrian Arab Rep,0.1
01-Jun-24,Exports: Taiwan,2537.7
01-Jun-24,Exports: Tanzania,5.3
01-Jun-24,Exports: Thailand,2442
01-Jun-24,Exports: Trinidad & Tobago,1.4
01-Jun-24,Exports: Tunisia,4
01-Jun-24,Exports: Turkey,106.4
01-Jun-24,Exports: USA,4105.2
01-Jun-24,Exports: Ukraine,0.7
01-Jun-24,Exports: United Arab Emirates,497.3
01-Jun-24,Exports: United Kingdom,351.3
01-Jun-24,Exports: Uruguay,1.7
01-Jun-24,Exports: Vanuatu,10.7
01-Jun-24,Exports: Venezuela,0
01-Jun-24,Exports: Vietnam,1840.4
01-Jun-24,Exports: Yemen,0.3
01-Jun-24,Exports: Zambia,0.1
01-Jun-24,Exports: Zimbabwe,0.2
01-Jul-24,Exports: Afghanistan,0.1
01-Jul-24,Exports: Algeria,5.3
01-Jul-24,Exports: Angola,14.3
01-Jul-24,Exports: Antigua and Barbuda,10.1
01-Jul-24,Exports: Argentina,30.8
01-Jul-24,Exports: Australia,1891.7
01-Jul-24,Exports: Austria,17.6
01-Jul-24,Exports: Bahamas,83.7
01-Jul-24,Exports: Bahrain,19.8
01-Jul-24,Exports: Bangladesh,384.2
01-Jul-24,Exports: Belarus,0.2
01-Jul-24,Exports: Belgium,312.9
01-Jul-24,Exports: Benin,0.2
01-Jul-24,Exports: Bermuda,2.9
01-Jul-24,Exports: Brazil,251.1
01-Jul-24,Exports: Brunei,85.5
01-Jul-24,Exports: Bulgaria,1.9
01-Jul-24,Exports: Cambodia,198.4
01-Jul-24,Exports: Cameroon,4.2
01-Jul-24,Exports: Canada,273
01-Jul-24,Exports: Chile,18.4
01-Jul-24,Exports: China,7677.2
01-Jul-24,Exports: Christmas Islands,0
01-Jul-24,Exports: Colombia,15.2
01-Jul-24,Exports: Comoros,3.4
01-Jul-24,Exports: Costa Rica,8.3
01-Jul-24,Exports: Cote D'ivoire,2.7
01-Jul-24,Exports: Croatia,1.2
01-Jul-24,Exports: Cuba,0
01-Jul-24,Exports: Cyprus,57.8
01-Jul-24,"Exports: Czech, Republic",43.9
01-Jul-24,Exports: Denmark,44.3
01-Jul-24,Exports: Djibouti,1.1
01-Jul-24,Exports: Dominican Rep,2.7
01-Jul-24,Exports: Ecuador,10.8
01-Jul-24,Exports: Egypt,28.6
01-Jul-24,Exports: El Salvador,1.8
01-Jul-24,Exports: Estonia,2.2
01-Jul-24,Exports: Eswatini,0
01-Jul-24,Exports: Ethiopia,7.2
01-Jul-24,Exports: Fiji,58.5
01-Jul-24,Exports: Finland,13.9
01-Jul-24,Exports: France,407.6
01-Jul-24,Exports: French Polynesia,10.1
01-Jul-24,Exports: Gabon,3
01-Jul-24,Exports: Germany,744
01-Jul-24,Exports: Ghana,8.9
01-Jul-24,Exports: Greece,105.6
01-Jul-24,Exports: Guam,20.7
01-Jul-24,Exports: Guatemala,1.4
01-Jul-24,Exports: Guinea,1.5
01-Jul-24,Exports: Guyana,5.1
01-Jul-24,Exports: Honduras,0.7
01-Jul-24,Exports: Hong Kong SAR (China),5208.4
01-Jul-24,Exports: Hungary,74.9
01-Jul-24,Exports: India,2074.2
01-Jul-24,Exports: Indonesia,5075.4
01-Jul-24,Exports: Iran,1.8
01-Jul-24,Exports: Ireland,95.3
01-Jul-24,Exports: Israel,62.8
01-Jul-24,Exports: Italy,173.1
01-Jul-24,Exports: Jamaica,2
01-Jul-24,Exports: Japan,2084.9
01-Jul-24,Exports: Jordan,11.4
01-Jul-24,Exports: Kazakhstan,5
01-Jul-24,Exports: Kenya,10.6
01-Jul-24,Exports: Kuwait,26
01-Jul-24,Exports: Lao Peo Dem Rep,8.2
01-Jul-24,Exports: Latvia,7.3
01-Jul-24,Exports: Lebanon,2.2
01-Jul-24,Exports: Liberia,705.2
01-Jul-24,Exports: Libyan Arab Jamahiriya,4.4
01-Jul-24,Exports: Lithuania,2.2
01-Jul-24,Exports: Luxembourg,57.3
01-Jul-24,Exports: Macau SAR (China),24.9
01-Jul-24,Exports: Madagascar,0.9
01-Jul-24,Exports: Malaysia,6103.9
01-Jul-24,Exports: Maldives Rep of,37.4
01-Jul-24,Exports: Malta,225
01-Jul-24,Exports: Marshall Islands,496.9
01-Jul-24,Exports: Mauritius,11.4
01-Jul-24,Exports: Mexico,669.5
01-Jul-24,Exports: Mongolian Peo Rep,26.5
01-Jul-24,Exports: Morocco,35.9
01-Jul-24,Exports: Mozambique,2.1
01-Jul-24,Exports: Myanmar,247.6
01-Jul-24,Exports: Nepal,23.8
01-Jul-24,Exports: Netherlands Antilles,0
01-Jul-24,Exports: Netherlands,728.4
01-Jul-24,Exports: New Caledonia,19.4
01-Jul-24,Exports: New Zealand,374.6
01-Jul-24,Exports: Nigeria,17.8
01-Jul-24,Exports: Northern Mariana Islands,8.4
01-Jul-24,Exports: Norway,54.7
01-Jul-24,Exports: Oman,18.9
01-Jul-24,Exports: Other Countries of Africa,21.8
01-Jul-24,Exports: Other Countries of America,35.7
01-Jul-24,Exports: Other Countries of Asia,42.1
01-Jul-24,Exports: Other Countries of Europe,37.5
01-Jul-24,Exports: Other Countries of Oceania,17.7
01-Jul-24,Exports: Pakistan,265.5
01-Jul-24,Exports: Panama,645.7
01-Jul-24,Exports: Papua New Guinea,134
01-Jul-24,Exports: Paraguay,0.1
01-Jul-24,Exports: Peru,12.6
01-Jul-24,Exports: Philippines,1286
01-Jul-24,Exports: Poland,52.8
01-Jul-24,Exports: Portugal,125.6
01-Jul-24,Exports: Puerto Rico,74.9
01-Jul-24,Exports: Qatar,79.8
01-Jul-24,Exports: Reunion,87.7
01-Jul-24,Exports: Romania,12.7
01-Jul-24,Exports: Russia,10
01-Jul-24,Exports: Saint Vincent and the Grenadines,1.7
01-Jul-24,Exports: Samoa,11.7
01-Jul-24,Exports: Saudi Arabia,141.5
01-Jul-24,Exports: Seychelles,1.5
01-Jul-24,Exports: Slovak Republic,3.2
01-Jul-24,Exports: Slovenia,5.3
01-Jul-24,Exports: Solomon Islands,13.6
01-Jul-24,Exports: South Africa,42.9
01-Jul-24,Exports: South Korea,2157.3
01-Jul-24,Exports: Spain,42.8
01-Jul-24,Exports: Sri Lanka,112
01-Jul-24,Exports: Sudan,0
01-Jul-24,Exports: Sweden,13.6
01-Jul-24,Exports: Switzerland,156.5
01-Jul-24,Exports: Syrian Arab Rep,0.2
01-Jul-24,Exports: Taiwan,2972.8
01-Jul-24,Exports: Tanzania,12.9
01-Jul-24,Exports: Thailand,3024.6
01-Jul-24,Exports: Trinidad & Tobago,1
01-Jul-24,Exports: Tunisia,4
01-Jul-24,Exports: Turkey,83.3
01-Jul-24,Exports: USA,6320.2
01-Jul-24,Exports: Ukraine,1
01-Jul-24,Exports: United Arab Emirates,617.4
01-Jul-24,Exports: United Kingdom,418.1
01-Jul-24,Exports: Uruguay,1.2
01-Jul-24,Exports: Vanuatu,2.2
01-Jul-24,Exports: Venezuela,0.3
01-Jul-24,Exports: Vietnam,2376.4
01-Jul-24,Exports: Yemen,1.5
01-Jul-24,Exports: Zambia,1.1
01-Jul-24,Exports: Zimbabwe,0.1
01-Aug-24,Exports: Afghanistan,0.1
01-Aug-24,Exports: Algeria,4.8
01-Aug-24,Exports: Angola,13.8
01-Aug-24,Exports: Antigua and Barbuda,10.4
01-Aug-24,Exports: Argentina,39.8
01-Aug-24,Exports: Australia,1905.8
01-Aug-24,Exports: Austria,13.2
01-Aug-24,Exports: Bahamas,90.6
01-Aug-24,Exports: Bahrain,7.8
01-Aug-24,Exports: Bangladesh,398.6
01-Aug-24,Exports: Belarus,0.3
01-Aug-24,Exports: Belgium,220.4
01-Aug-24,Exports: Benin,0.2
01-Aug-24,Exports: Bermuda,5.5
01-Aug-24,Exports: Brazil,221.3
01-Aug-24,Exports: Brunei,57.3
01-Aug-24,Exports: Bulgaria,4.4
01-Aug-24,Exports: Cambodia,159.3
01-Aug-24,Exports: Cameroon,2.2
01-Aug-24,Exports: Canada,108.4
01-Aug-24,Exports: Chile,44.9
01-Aug-24,Exports: China,7707.6
01-Aug-24,Exports: Christmas Islands,1.1
01-Aug-24,Exports: Colombia,12.6
01-Aug-24,Exports: Comoros,1.9
01-Aug-24,Exports: Costa Rica,8.3
01-Aug-24,Exports: Cote D'ivoire,4.1
01-Aug-24,Exports: Croatia,2.5
01-Aug-24,Exports: Cuba,0.1
01-Aug-24,Exports: Cyprus,70
01-Aug-24,"Exports: Czech, Republic",58.3
01-Aug-24,Exports: Denmark,54.2
01-Aug-24,Exports: Djibouti,0.6
01-Aug-24,Exports: Dominican Rep,1.6
01-Aug-24,Exports: Ecuador,7.1
01-Aug-24,Exports: Egypt,32.6
01-Aug-24,Exports: El Salvador,1
01-Aug-24,Exports: Estonia,3.7
01-Aug-24,Exports: Eswatini,0
01-Aug-24,Exports: Ethiopia,5.7
01-Aug-24,Exports: Fiji,38.2
01-Aug-24,Exports: Finland,21.9
01-Aug-24,Exports: France,357
01-Aug-24,Exports: French Polynesia,2.6
01-Aug-24,Exports: Gabon,5.7
01-Aug-24,Exports: Germany,770.2
01-Aug-24,Exports: Ghana,6.9
01-Aug-24,Exports: Greece,103
01-Aug-24,Exports: Guam,12.8
01-Aug-24,Exports: Guatemala,3.3
01-Aug-24,Exports: Guinea,16.1
01-Aug-24,Exports: Guyana,5.4
01-Aug-24,Exports: Honduras,0.8
01-Aug-24,Exports: Hong Kong SAR (China),6176.6
01-Aug-24,Exports: Hungary,43.7
01-Aug-24,Exports: India,2012.3
01-Aug-24,Exports: Indonesia,4201.2
01-Aug-24,Exports: Iran,0.4
01-Aug-24,Exports: Ireland,143.6
01-Aug-24,Exports: Israel,60.1
01-Aug-24,Exports: Italy,93.4
01-Aug-24,Exports: Jamaica,1.2
01-Aug-24,Exports: Japan,2153.7
01-Aug-24,Exports: Jordan,13.4
01-Aug-24,Exports: Kazakhstan,2.9
01-Aug-24,Exports: Kenya,11.7
01-Aug-24,Exports: Kuwait,70.6
01-Aug-24,Exports: Lao Peo Dem Rep,6.3
01-Aug-24,Exports: Latvia,3
01-Aug-24,Exports: Lebanon,3
01-Aug-24,Exports: Liberia,732.5
01-Aug-24,Exports: Libyan Arab Jamahiriya,7.7
01-Aug-24,Exports: Lithuania,1.9
01-Aug-24,Exports: Luxembourg,30.9
01-Aug-24,Exports: Macau SAR (China),24.4
01-Aug-24,Exports: Madagascar,0.5
01-Aug-24,Exports: Malaysia,5789.6
01-Aug-24,Exports: Maldives Rep of,43.1
01-Aug-24,Exports: Malta,217.4
01-Aug-24,Exports: Marshall Islands,547.3
01-Aug-24,Exports: Mauritius,4.9
01-Aug-24,Exports: Mexico,827
01-Aug-24,Exports: Mongolian Peo Rep,24.6
01-Aug-24,Exports: Morocco,50.7
01-Aug-24,Exports: Mozambique,26
01-Aug-24,Exports: Myanmar,182.4
01-Aug-24,Exports: Nepal,29.3
01-Aug-24,Exports: Netherlands Antilles,0
01-Aug-24,Exports: Netherlands,791.9
01-Aug-24,Exports: New Caledonia,49.3
01-Aug-24,Exports: New Zealand,378.7
01-Aug-24,Exports: Nigeria,15.3
01-Aug-24,Exports: Northern Mariana Islands,2.3
01-Aug-24,Exports: Norway,80.5
01-Aug-24,Exports: Oman,29.4
01-Aug-24,Exports: Other Countries of Africa,17.2
